[?1034h## opening file [/afs/cern.ch/user/a/asgbase/patspace/xAODs/r7562/data15_13TeV.00284154.physics_Main.merge.AOD.r7562_p2521/AOD.07687819._000382.pool.root.1]...
## importing ROOT...
## importing ROOT... [DONE]
## opening file [OK]

================================================================================
         Event data
================================================================================
     Mem Size       Disk Size        Size/Evt      Compression  Items  Container Name (Type)
     685.908 kb       31.722 kb        0.010 kb       21.623     3171  HLT_xAOD__TrigSpacePointCountsContainer_spacepoints (DataVector<xAOD::TrigSpacePointCounts_v1>) [Trig]
     871.779 kb       32.075 kb        0.010 kb       27.179     3171  HLT_xAOD__TrigMissingETContainer_TrigEFMissingET_FEB (DataVector<xAOD::TrigMissingET_v1>) [Trig]
     872.904 kb       32.983 kb        0.010 kb       26.465     3171  HLT_xAOD__TrigMissingETContainer_EFMissingET_Fex_2sidednoiseSupp_PUC (DataVector<xAOD::TrigMissingET_v1>) [Trig]
     654.309 kb       33.013 kb        0.010 kb       19.820     3171  HLT_xAOD__VertexContainer_PrimVertexFTKRaw (DataVector<xAOD::Vertex_v1>) [Trig]
     654.098 kb       33.106 kb        0.010 kb       19.757     3171  HLT_xAOD__VertexContainer_PrimVertexFTK (DataVector<xAOD::Vertex_v1>) [Trig]
     654.449 kb       33.170 kb        0.010 kb       19.730     3171  HLT_xAOD__VertexContainer_PrimVertexFTKRefit (DataVector<xAOD::Vertex_v1>) [Trig]
     408.633 kb       33.171 kb        0.010 kb       12.319     3171  InDetTrackParticlesClusterAssociations (DataVector<xAOD::TrackParticleClusterAssociation_v1>) [InDet]
     161.940 kb       33.410 kb        0.011 kb        4.847     3171  RAWtoESD_mems (RecoTimingObj_p1) [MetaData]
     654.730 kb       33.542 kb        0.011 kb       19.520     3171  HLT_xAOD__VertexContainer_BjetSecondaryVertexFex (DataVector<xAOD::Vertex_v1>) [Trig]
     161.940 kb       34.319 kb        0.011 kb        4.719     3171  ESDtoAOD_mems (RecoTimingObj_p1) [MetaData]
    1001.207 kb       35.564 kb        0.011 kb       28.152     3171  HLT_xAOD__TrigElectronContainer_L2IDCaloFex (DataVector<xAOD::TrigElectron_v1>) [Trig]
    1062.933 kb       36.118 kb        0.011 kb       29.429     3171  HLT_xAOD__TrigBphysContainer_EFMuPairs (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.075 kb       36.216 kb        0.011 kb       29.354     3171  HLT_xAOD__TrigBphysContainer_L2JpsieeFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.075 kb       36.216 kb        0.011 kb       29.354     3171  HLT_xAOD__TrigBphysContainer_L2TrackMass (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.075 kb       36.216 kb        0.011 kb       29.354     3171  HLT_xAOD__TrigBphysContainer_L2BMuMuXFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.146 kb       36.218 kb        0.011 kb       29.354     3171  HLT_xAOD__TrigBphysContainer_EFDsPhiPiFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.004 kb       36.243 kb        0.011 kb       29.330     3171  HLT_xAOD__TrigBphysContainer_L2DiMuXFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.218 kb       36.310 kb        0.011 kb       29.282     3171  HLT_xAOD__TrigBphysContainer_EFBMuMuXFex_X (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.289 kb       36.435 kb        0.011 kb       29.184     3171  HLT_xAOD__TrigBphysContainer_L2DsPhiPiFexDs (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1063.360 kb       36.499 kb        0.012 kb       29.134     3171  HLT_xAOD__TrigBphysContainer_L2DsPhiPiFexPhi (DataVector<xAOD::TrigBphys_v1>) [Trig]
    1088.918 kb       36.820 kb        0.012 kb       29.574     3171  HLT_xAOD__CaloClusterContainer_TrigCaloClusterMaker_slw (DataVector<xAOD::CaloCluster_v1>) [Trig]
    2561.291 kb       37.917 kb        0.012 kb       67.550     3171  ExtrapolatedStauTrackParticles (DataVector<xAOD::TrackParticle_v1>) [tau]
    1067.646 kb       39.591 kb        0.012 kb       26.967     3171  HLT_xAOD__TrigBphysContainer_EFMultiMuFex (DataVector<xAOD::TrigBphys_v1>) [Trig]
    2563.676 kb       40.075 kb        0.013 kb       63.972     3171  HLT_xAOD__TrackParticleContainer_MuTagIMO_EF_CombTrackParticles (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2563.676 kb       40.075 kb        0.013 kb       63.972     3171  HLT_xAOD__TrackParticleContainer_eMuonEFInfo_CombTrackParticles (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2563.820 kb       40.151 kb        0.013 kb       63.854     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Tau_FTK (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2563.820 kb       40.151 kb        0.013 kb       63.854     3171  HLT_xAOD__TrackParticleContainer_MuTagIMO_EF_ExtrapTrackParticles (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2563.820 kb       40.151 kb        0.013 kb       63.854     3171  HLT_xAOD__TrackParticleContainer_eMuonEFInfo_ExtrapTrackParticles (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2563.965 kb       40.189 kb        0.013 kb       63.797     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Bjet_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2563.965 kb       40.189 kb        0.013 kb       63.797     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Muon_EFID (DataVector<xAOD::TrackParticle_v1>) [Trig]
    2563.893 kb       40.214 kb        0.013 kb       63.756     3171  HLT_xAOD__TrackParticleContainer_InDetTrigTrackingxAODCnv_Muon_FTK (DataVector<xAOD::TrackParticle_v1>) [Trig]
